"GEOID","NAME","poverty_rateE","poverty_rateM","unemployment_rateE","unemployment_rateM","no_health_insuranceE","no_health_insuranceM","education_less_than_hsE","education_less_than_hsM","median_ageE","median_ageM","black_populationE","black_populationM","white_populationE","white_populationM","american_indian_alaska_native_aloneE","american_indian_alaska_native_aloneM","asian_aloneE","asian_aloneM","native_hawaiian_other_pacific_islander_aloneE","native_hawaiian_other_pacific_islander_aloneM","male_65_69E","male_65_69M","male_70_74E","male_70_74M","male_75_79E","male_75_79M","male_80_84E","male_80_84M","male_85plusE","male_85plusM","female_65_69E","female_65_69M","female_70_74E","female_70_74M","female_75_79E","female_75_79M","female_80_84E","female_80_84M","female_85plusE","female_85plusM","summary_est","summary_moe","year","total_65plus","poverty_rate_pct","unemployment_rate_pct","no_health_insurance_pct","education_less_than_hs_pct","black_population_pct","white_population_pct","american_indian_pct","asian_pct","pacific_islander_pct","pct_65plus","black_65plus_pct","white_65plus_pct","asian_65plus_pct"
"11001001304","Census Tract 13.04; District of Columbia; District of Columbia",195,167,146,104,0,14,0,14,38.6,7.5,256,207,2840,527,0,14,218,150,0,14,41,62,0,14,48,72,70,60,115,81,55,49,18,24,100,91,84,69,81,47,4083,640,2023,612,4.77590007347539,3.57580210629439,0,0,6.26989958363948,69.5566985060005,0,5.339211364193,0,14.9889786921381,41.8300653594771,464.052287581699,35.6209150326797
"11001001401","Census Tract 14.01; District of Columbia; District of Columbia",145,79,91,64,5,8,11,15,39.4,1.1,241,145,2104,223,0,14,446,403,0,14,71,41,62,36,29,25,42,29,88,37,87,43,36,24,22,24,46,29,58,30,3324,462,2023,541,4.36221419975933,2.73766546329723,0.150421179302046,0.330926594464501,7.2503008423586,63.2972322503008,0,13.4175691937425,0,16.2755716004813,44.547134935305,388.909426987061,82.4399260628466
"11001001402","Census Tract 14.02; District of Columbia; District of Columbia",117,79,33,36,0,14,0,14,49.3,6.1,395,127,2371,434,0,14,100,53,0,14,143,91,0,14,34,28,56,43,30,25,63,44,45,31,62,45,40,32,72,44,3488,468,2023,545,3.35435779816514,0.946100917431193,0,0,11.3245412844037,67.9759174311927,0,2.86697247706422,0,15.625,72.4770642201835,435.045871559633,18.348623853211
"11001001500","Census Tract 15; District of Columbia; District of Columbia",67,59,62,47,0,20,225,262,48.5,5.8,645,225,3962,668,29,38,79,67,0,20,17,25,57,42,273,258,99,56,97,65,111,67,28,33,112,60,300,333,143,75,5619,792,2023,1237,1.19238298629649,1.10339918134899,0,4.00427122263748,11.4789108382274,70.5107670403986,0.516106068695497,1.40594411817049,0,22.0145933440114,52.1422797089733,320.291026677445,6.38641875505255
"11001001600","Census Tract 16; District of Columbia; District of Columbia",223,114,65,54,11,14,60,61,42.5,3.4,3363,564,1145,172,0,20,21,29,0,20,133,65,59,57,17,16,141,101,106,61,95,56,69,51,168,139,74,58,107,101,5071,620,2023,969,4.39755472293433,1.28179846184185,0.216919739696312,1.1831985801617,66.3182804180635,22.5793729047525,0,0.414119503056596,0,19.1086570696115,347.058823529412,118.163054695562,2.1671826625387
"11001001702","Census Tract 17.02; District of Columbia; District of Columbia",121,81,121,102,45,69,23,19,38,4,1312,310,1505,302,0,14,84,63,0,14,70,66,74,74,0,14,55,52,10,15,135,79,10,16,24,22,64,42,66,59,3387,474,2023,508,3.57248302332448,3.57248302332448,1.32860938883968,0.679067020962504,38.736344847948,44.434602893416,0,2.4800708591674,0,14.9985237673457,258.267716535433,296.259842519685,16.5354330708661
"11001001803","Census Tract 18.03; District of Columbia; District of Columbia",891,421,114,109,135,119,108,184,39.2,2.5,2091,516,356,160,0,14,4,12,0,14,82,75,49,55,20,32,33,51,43,51,257,217,42,41,58,50,50,77,0,14,3795,610,2023,634,23.4782608695652,3.00395256916996,3.55731225296443,2.84584980237154,55.098814229249,9.38076416337286,0,0.105401844532279,0,16.7061923583663,329.81072555205,56.1514195583596,0.630914826498423
"11001001804","Census Tract 18.04; District of Columbia; District of Columbia",1052,572,296,266,0,20,159,122,37.9,5.2,3474,749,135,114,0,20,0,20,18,35,124,114,48,74,14,23,0,20,57,56,136,92,73,112,219,92,122,89,41,52,5428,903,2023,834,19.3809874723655,5.45320560058954,0,2.92925571112749,64.0014738393515,2.48710390567428,0,0,0.331613854089904,15.3647752394989,416.546762589928,16.1870503597122,0
"11001001901","Census Tract 19.01; District of Columbia; District of Columbia",35,26,105,95,26,33,80,83,35.7,3.6,2629,853,1162,205,0,14,43,34,0,14,58,54,10,16,34,35,247,350,25,26,65,37,21,24,73,63,47,45,76,47,4581,945,2023,656,0.7640253219821,2.2920759659463,0.567561667758131,1.74634359310194,57.3892163283126,25.3656406898057,0,0.938659681292294,0,14.3200174634359,400.762195121951,177.134146341463,6.55487804878049
"11001001902","Census Tract 19.02; District of Columbia; District of Columbia",154,78,95,63,7,10,48,35,42.5,2.9,1153,235,545,191,0,14,50,40,0,14,64,30,52,25,31,21,48,33,15,14,77,26,38,29,94,63,8,11,38,25,2212,252,2023,465,6.9620253164557,4.29475587703436,0.316455696202532,2.16998191681736,52.124773960217,24.6383363471971,0,2.26039783001808,0,21.0216998191682,247.956989247312,117.204301075269,10.752688172043
"11001002001","Census Tract 20.01; District of Columbia; District of Columbia",706,600,31,21,2,15,72,142,40.5,5.6,989,366,498,158,0,14,182,128,32,48,199,114,29,32,69,141,50,67,53,32,124,72,7,10,156,97,0,14,27,17,2983,805,2023,714,23.6674488769695,1.03922225947033,0.0670465973851827,2.41367750586658,33.1545424069729,16.6946027489105,0,6.10124036205163,1.07274555816292,23.9356352665102,138.515406162465,69.7478991596639,25.4901960784314
"11001002002","Census Tract 20.02; District of Columbia; District of Columbia",341,203,128,80,23,29,15,25,40,5.3,1639,370,1317,355,34,54,52,68,0,14,50,43,16,27,30,53,59,41,12,21,38,39,40,37,39,42,38,46,83,62,4106,589,2023,405,8.30491962981003,3.11738918655626,0.560155869459328,0.365319045299562,39.9171943497321,32.0750121773015,0.828056502679006,1.26643935703848,0,9.86361422308816,404.691358024691,325.185185185185,12.8395061728395
"11001002101","Census Tract 21.01; District of Columbia; District of Columbia",187,195,77,82,73,91,34,45,36.9,1.9,3549,709,1024,383,0,20,51,57,0,20,149,154,0,20,9,6,51,59,242,140,181,165,44,54,0,20,46,64,83,92,5946,1121,2023,805,3.14497140935082,1.29498822737975,1.22771611167171,0.571812983518332,59.6871846619576,17.221661621258,0,0.857719475277497,0,13.5385132862429,440.869565217391,127.204968944099,6.33540372670807
"11001002102","Census Tract 21.02; District of Columbia; District of Columbia",451,256,87,70,90,92,0,20,37.4,2.7,2579,474,785,227,20,29,83,86,0,20,113,107,39,46,97,78,88,72,2,3,79,78,43,54,120,91,18,29,33,37,5043,646,2023,632,8.94308943089431,1.72516359309935,1.78465199286139,0,51.1401943287726,15.5661312710688,0.396589331746976,1.64584572674995,0,12.5322228832044,408.069620253165,124.208860759494,13.1329113924051
"11001002201","Census Tract 22.01; District of Columbia; District of Columbia",71,75,110,74,6,12,117,57,34.7,3.6,937,221,1553,256,0,14,85,63,0,14,85,46,16,20,19,19,44,26,56,41,65,51,3,5,78,79,0,14,16,19,3238,671,2023,382,2.19271155033972,3.39715873996294,0.185299567634342,3.61334156886967,28.9376158122298,47.9617047560222,0,2.62507720815318,0,11.7974058060531,245.287958115183,406.544502617801,22.2513089005236
"11001002202","Census Tract 22.02; District of Columbia; District of Columbia",436,563,154,100,44,38,75,34,33,9,1758,660,913,352,6,12,25,38,0,14,97,99,0,14,57,66,16,22,22,48,95,48,16,25,38,47,34,38,51,44,3228,748,2023,426,13.5068153655514,4.77075588599752,1.36307311028501,2.32342007434944,54.4609665427509,28.2837670384139,0.185873605947955,0.774473358116481,0,13.1970260223048,412.676056338028,214.319248826291,5.86854460093897
"11001002301","Census Tract 23.01; District of Columbia; District of Columbia",336,241,191,110,12,14,3,7,37.7,2.3,1594,439,802,202,9,16,70,92,0,14,96,79,17,24,57,45,9,14,24,23,105,80,33,38,61,46,0,14,104,105,3170,497,2023,506,10.5993690851735,6.02523659305994,0.378548895899054,0.0946372239747634,50.2839116719243,25.2996845425868,0.28391167192429,2.20820189274448,0,15.9621451104101,315.01976284585,158.498023715415,13.8339920948617
"11001002302","Census Tract 23.02; District of Columbia; District of Columbia",126,76,38,41,0,14,0,14,51.1,7.6,836,211,517,188,0,14,57,73,0,14,49,39,0,14,12,28,25,40,13,24,25,25,17,20,22,32,23,22,5,8,1538,182,2023,191,8.1924577373212,2.47074122236671,0,0,54.3563068920676,33.6150845253576,0,3.70611183355007,0,12.4187256176853,437.696335078534,270.680628272251,29.8429319371728
"11001002400","Census Tract 24; District of Columbia; District of Columbia",192,88,146,88,83,56,60,69,38.1,3.1,1175,287,1570,362,19,29,174,98,0,14,284,186,145,83,60,63,0,14,54,37,90,84,0,14,59,67,28,26,109,101,3735,448,2023,829,5.14056224899598,3.90896921017403,2.22222222222222,1.60642570281124,31.4591700133869,42.0348058902276,0.508701472556894,4.65863453815261,0,22.1954484605087,141.737032569361,189.384800965018,20.9891435464415
"11001002501","Census Tract 25.01; District of Columbia; District of Columbia",112,47,112,74,0,14,12,36,40,1.7,1056,227,1049,391,0,14,48,39,26,40,118,85,46,51,38,34,27,24,26,20,14,22,28,36,21,22,6,10,7,12,2860,795,2023,331,3.91608391608392,3.91608391608392,0,0.41958041958042,36.9230769230769,36.6783216783217,0,1.67832167832168,0.909090909090909,11.5734265734266,319.033232628399,316.918429003021,14.5015105740181
"11001002503","Census Tract 25.03; District of Columbia; District of Columbia",143,92,526,557,79,67,39,60,35.6,2.7,1340,572,971,240,48,48,73,77,0,14,47,43,74,58,11,27,0,14,0,14,38,37,66,49,34,55,9,22,35,40,2909,585,2023,314,4.91577861808181,18.0818150567205,2.71570986593331,1.3406668958405,46.0639394981093,33.3791680990031,1.65005156411138,2.50945342041939,0,10.7940873152286,426.751592356688,309.235668789809,23.2484076433121
"11001002504","Census Tract 25.04; District of Columbia; District of Columbia",571,360,89,77,27,38,69,94,37.6,3.4,733,236,1133,414,0,14,180,186,0,14,54,63,0,14,55,61,43,50,102,86,0,14,22,37,31,36,0,14,0,14,3132,535,2023,307,18.2311621966794,2.84163473818646,0.862068965517241,2.20306513409962,23.4035759897829,36.1749680715198,0,5.74712643678161,0,9.80204342273308,238.762214983713,369.055374592834,58.6319218241042
"11001002600","Census Tract 26; District of Columbia; District of Columbia",136,120,32,29,6,10,2,5,40.5,4.6,1226,397,906,112,0,14,16,16,0,14,49,27,55,43,85,72,35,26,28,28,42,27,23,19,26,19,71,67,81,89,2578,430,2023,495,5.27540729247479,1.24127230411171,0.232738557020946,0.0775795190069822,47.5562451512801,35.1435221101629,0,0.620636152055857,0,19.2009309542281,247.676767676768,183.030303030303,3.23232323232323
"11001002702","Census Tract 27.02; District of Columbia; District of Columbia",274,190,187,121,29,37,129,149,34.5,2,538,246,3325,649,98,100,325,210,0,20,147,76,40,50,116,97,0,20,93,102,91,58,106,74,0,20,86,95,25,30,5578,711,2023,704,4.91215489422732,3.35245607744711,0.519899605593403,2.31265686626031,9.64503406238795,59.6091789171746,1.75690211545357,5.82646109716744,0,12.621011115095,76.4204545454545,472.301136363636,46.1647727272727
"11001002703","Census Tract 27.03; District of Columbia; District of Columbia",65,58,53,55,44,48,4,14,44.1,5.2,427,228,1191,294,0,14,128,65,0,14,39,55,0,14,19,29,21,28,17,25,105,107,57,64,46,54,20,29,13,23,2312,379,2023,337,2.81141868512111,2.2923875432526,1.90311418685121,0.173010380622837,18.4688581314879,51.5138408304498,0,5.5363321799308,0,14.576124567474,126.706231454006,353.412462908012,37.9821958456973
"11001002704","Census Tract 27.04; District of Columbia; District of Columbia",272,161,34,40,108,91,0,14,33,2,333,189,1469,444,0,14,182,171,0,14,70,76,11,19,72,55,38,59,21,34,78,101,67,73,0,14,14,26,16,26,2971,608,2023,387,9.15516661056883,1.1443958263211,3.63513968360821,0,11.208347357792,49.4446314372265,0,6.12588354089532,0,13.0259171995961,86.046511627907,379.586563307494,47.0284237726098
"11001002801","Census Tract 28.01; District of Columbia; District of Columbia",547,351,45,64,146,133,86,92,30.9,2.9,900,267,1424,429,0,14,296,177,0,14,23,25,27,38,26,28,0,14,44,48,53,67,28,23,16,25,29,28,38,50,3877,559,2023,284,14.1088470466856,1.16069125612587,3.76579829765282,2.21820995615166,23.2138251225174,36.7294299716275,0,7.63476915140573,0,7.32525148310549,316.901408450704,501.408450704225,104.225352112676
"11001002802","Census Tract 28.02; District of Columbia; District of Columbia",1702,569,317,179,155,309,189,123,31.7,1.2,850,383,1911,816,71,115,466,291,0,14,137,119,38,89,46,55,105,196,37,58,54,65,22,37,0,14,0,14,91,96,4951,487,2023,530,34.3768935568572,6.40274691981418,3.1306806705716,3.81741062411634,17.1682488386185,38.5982629771763,1.4340537265199,9.41223995152495,0,10.7049080993739,160.377358490566,360.566037735849,87.9245283018868
"11001002900","Census Tract 29; District of Columbia; District of Columbia",866,731,89,57,2,8,45,67,30.2,2.9,1320,838,1795,357,12,19,236,113,0,14,73,70,7,10,55,53,39,39,148,210,68,72,14,16,45,44,32,44,62,52,4608,852,2023,543,18.7934027777778,1.93142361111111,0.0434027777777778,0.9765625,28.6458333333333,38.9539930555556,0.260416666666667,5.12152777777778,0,11.7838541666667,243.093922651934,330.570902394107,43.4622467771639
"11001003000","Census Tract 30; District of Columbia; District of Columbia",916,390,183,121,202,190,112,92,32.1,2.9,1464,366,1113,233,7,12,180,91,0,14,171,125,41,38,0,14,24,41,12,14,57,42,59,80,9,14,79,40,0,14,3535,483,2023,452,25.9123055162659,5.17680339462518,5.71428571428571,3.16831683168317,41.4144271570014,31.4851485148515,0.198019801980198,5.09193776520509,0,12.7864214992928,323.893805309735,246.238938053097,39.8230088495575
"11001003100","Census Tract 31; District of Columbia; District of Columbia",120,104,49,61,0,14,55,32,33.4,1,660,207,1881,393,16,25,109,65,0,14,19,20,0,14,25,33,11,17,9,15,0,14,11,16,50,53,0,14,89,94,3529,448,2023,214,3.40039671294984,1.38849532445452,0,1.55851516010201,18.7021819212241,53.3012184754888,0.453386228393313,3.08869368092944,0,6.06404080476056,308.411214953271,878.971962616822,50.9345794392523
"11001003200","Census Tract 32; District of Columbia; District of Columbia",829,853,245,222,54,56,28,36,32.7,3.4,1353,912,1771,483,0,14,145,75,0,14,26,33,49,52,148,140,6,10,0,14,44,35,47,55,58,62,107,115,108,101,4132,1012,2023,593,20.0629235237173,5.92933204259439,1.30687318489835,0.677637947725073,32.7444336882865,42.8606001936108,0,3.50919651500484,0,14.351403678606,228.161888701518,298.650927487352,24.4519392917369
"11001003301","Census Tract 33.01; District of Columbia; District of Columbia",263,113,27,30,7,11,7,16,39.8,1.4,1157,422,1884,346,0,14,156,86,0,14,266,237,57,73,56,49,54,44,0,14,48,43,20,23,73,80,5,13,69,68,3525,502,2023,648,7.46099290780142,0.765957446808511,0.198581560283688,0.198581560283688,32.822695035461,53.4468085106383,0,4.42553191489362,0,18.3829787234043,178.549382716049,290.740740740741,24.0740740740741
"11001003302","Census Tract 33.02; District of Columbia; District of Columbia",186,79,78,63,21,24,72,99,32.9,2.9,909,318,1067,165,0,14,116,106,0,14,77,65,12,19,9,13,24,21,0,14,65,52,26,31,12,14,0,14,4,7,2236,371,2023,229,8.31842576028623,3.48837209302326,0.9391771019678,3.22003577817531,40.6529516994633,47.7191413237925,0,5.18783542039356,0,10.2415026833631,396.943231441048,465.938864628821,50.6550218340611
"11001003400","Census Tract 34; District of Columbia; District of Columbia",474,292,90,73,27,41,42,65,24.3,3.9,1777,307,1194,284,0,14,416,199,4,10,25,26,0,14,22,22,8,12,33,36,57,48,0,14,6,17,35,40,27,37,4044,518,2023,213,11.7210682492582,2.22551928783383,0.667655786350148,1.03857566765579,43.9416419386746,29.5252225519288,0,10.2868447082097,0.0989119683481701,5.26706231454006,834.272300469484,560.56338028169,195.305164319249
"11001003500","Census Tract 35; District of Columbia; District of Columbia",303,134,207,86,63,63,14,23,27.8,1,2170,507,1626,353,2,7,194,108,0,14,71,102,17,24,26,29,0,14,0,14,49,55,15,24,60,59,2,7,14,23,4498,451,2023,254,6.73632725655847,4.60204535349044,1.40062249888839,0.311249444197421,48.2436638506003,36.1493997332148,0.0444642063139173,4.31302801244998,0,5.6469542018675,854.330708661417,640.157480314961,76.3779527559055
"11001003600","Census Tract 36; District of Columbia; District of Columbia",420,164,69,44,49,58,70,61,34.5,2.6,1312,306,2537,492,14,22,240,133,0,14,256,182,40,55,52,53,24,59,18,30,113,76,10,16,2,8,77,102,0,14,4500,629,2023,592,9.33333333333333,1.53333333333333,1.08888888888889,1.55555555555556,29.1555555555556,56.3777777777778,0.311111111111111,5.33333333333333,0,13.1555555555556,221.621621621622,428.547297297297,40.5405405405405
"11001003701","Census Tract 37.01; District of Columbia; District of Columbia",77,79,1,2,22,34,0,14,34.3,2.6,214,127,1085,161,0,14,144,68,33,48,16,26,23,33,75,89,0,14,0,14,63,53,66,91,0,14,0,14,0,14,2195,229,2023,243,3.50797266514806,0.0455580865603645,1.00227790432802,0,9.749430523918,49.4305239179954,0,6.56036446469248,1.50341685649203,11.0706150341686,88.0658436213992,446.502057613169,59.2592592592593
"11001003702","Census Tract 37.02; District of Columbia; District of Columbia",516,225,217,241,0,14,31,47,32.9,2.5,1085,814,1428,271,0,14,74,53,0,14,0,14,20,49,0,14,0,14,24,39,58,55,28,43,34,35,25,41,21,25,2815,796,2023,210,18.3303730017762,7.70870337477798,0,1.101243339254,38.5435168738899,50.7282415630551,0,2.62877442273535,0,7.46003552397868,516.666666666667,680,35.2380952380952
"11001003801","Census Tract 38.01; District of Columbia; District of Columbia",41,37,25,31,0,14,0,14,36.1,4.7,55,56,1245,202,0,14,74,58,0,14,5,11,0,14,53,50,0,14,30,27,28,34,0,14,33,28,0,14,25,37,1514,201,2023,174,2.70805812417437,1.65125495376486,0,0,3.6327608982827,82.2324966974901,0,4.88771466314399,0,11.4927344782034,31.6091954022989,715.51724137931,42.5287356321839
"11001003802","Census Tract 38.02; District of Columbia; District of Columbia",342,147,85,78,70,68,18,36,36.3,3.8,480,229,1988,350,8,33,275,126,0,14,160,115,21,37,0,14,71,77,65,104,159,136,18,27,0,14,0,14,17,27,3607,510,2023,511,9.48156362628223,2.35652897144441,1.94067091766011,0.49902966454117,13.3074577210979,55.115054061547,0.221790962018298,7.62406431937899,0,14.1668976989188,93.9334637964775,389.041095890411,53.8160469667319
"11001003901","Census Tract 39.01; District of Columbia; District of Columbia",109,63,3,5,29,46,5,15,34.7,5.3,674,513,1418,220,0,14,74,92,0,14,88,78,30,37,0,14,9,15,56,60,0,14,11,18,26,31,7,17,0,14,2729,568,2023,227,3.99413704653719,0.109930377427629,1.06266031513375,0.183217295712715,24.697691462074,51.9604250641261,0,2.71161597654819,0,8.31806522535727,296.916299559471,624.669603524229,32.5991189427313
"11001003902","Census Tract 39.02; District of Columbia; District of Columbia",91,89,0,14,11,18,0,14,36.1,6.8,91,94,994,241,0,14,307,362,0,14,77,68,45,37,5,9,0,14,133,118,0,14,0,14,52,63,6,10,19,18,1774,346,2023,337,5.12965050732807,0,0.620067643742954,0,5.12965050732807,56.0315670800451,0,17.3055242390079,0,18.9966178128523,27.0029673590504,294.955489614243,91.0979228486647
"11001004001","Census Tract 40.01; District of Columbia; District of Columbia",248,272,30,40,0,14,0,14,33.2,0.8,543,346,2754,497,0,14,212,98,0,14,59,67,38,43,31,37,10,16,44,40,122,105,67,51,38,37,82,66,42,29,3971,502,2023,533,6.24527826743893,0.755477209770839,0,0,13.6741374968522,69.352807856963,0,5.33870561571393,0,13.4223117602619,101.87617260788,516.697936210131,39.7748592870544
"11001004002","Census Tract 40.02; District of Columbia; District of Columbia",129,87,60,48,38,62,0,14,34.8,3.9,167,128,2174,462,0,14,128,115,0,14,107,86,101,48,23,31,0,14,30,32,80,56,25,28,0,14,8,15,18,25,3291,557,2023,392,3.91978122151322,1.82315405651778,1.15466423579459,0,5.07444545730781,66.0589486478274,0,3.88939532057125,0,11.9112731692495,42.6020408163265,554.591836734694,32.6530612244898
"11001004100","Census Tract 41; District of Columbia; District of Columbia",147,98,44,49,43,49,0,14,40,10.6,287,341,1683,182,0,14,128,92,0,14,34,38,28,29,24,30,40,32,30,33,26,31,37,48,72,80,41,42,79,50,2363,399,2023,411,6.22090562843843,1.86203977994075,1.81972069403301,0,12.1455776555226,71.2230215827338,0,5.41684299619128,0,17.3931443080829,69.8296836982968,409.48905109489,31.1435523114355
"11001004201","Census Tract 42.01; District of Columbia; District of Columbia",236,162,36,41,25,42,0,14,31.2,5.7,169,148,2498,520,0,14,209,107,0,14,271,305,46,48,67,62,12,19,36,43,62,64,18,30,20,31,0,14,0,14,3224,506,2023,532,7.32009925558313,1.1166253101737,0.775434243176179,0,5.24193548387097,77.4813895781638,0,6.48263027295285,0,16.5012406947891,31.7669172932331,469.548872180451,39.2857142857143
"11001004202","Census Tract 42.02; District of Columbia; District of Columbia",383,283,111,67,33,29,0,14,31.4,1.4,66,46,1708,199,15,25,317,122,0,14,59,48,0,14,73,56,10,14,11,18,27,27,0,14,5,14,33,31,12,13,2613,409,2023,230,14.6574818216609,4.24799081515499,1.26291618828932,0,2.52583237657865,65.3654802908534,0.574052812858783,12.1316494450823,0,8.80214313050134,28.695652173913,742.608695652174,137.826086956522
"11001004300","Census Tract 43; District of Columbia; District of Columbia",176,129,73,60,0,14,0,14,34.4,1.1,421,170,2567,392,0,14,100,77,24,42,12,21,12,19,8,17,9,20,67,73,29,31,0,14,77,93,66,69,17,27,4387,860,2023,297,4.01185320264418,1.66400729427855,0,0,9.59653521768863,58.5137907453841,0,2.27946204695692,0.54707089126966,6.77000227946205,141.750841750842,864.309764309764,33.6700336700337
"11001004401","Census Tract 44.01; District of Columbia; District of Columbia",123,75,0,14,28,38,3,7,34.4,2.6,786,958,2065,233,0,14,239,105,28,38,81,77,0,14,0,14,0,14,25,40,16,22,20,28,0,14,35,37,0,14,3388,981,2023,177,3.63046044864227,0,0.826446280991736,0.0885478158205431,23.1995277449823,60.9504132231405,0,7.0543093270366,0.826446280991736,5.22432113341204,444.067796610169,1166.66666666667,135.028248587571
"11001004402","Census Tract 44.02; District of Columbia; District of Columbia",127,78,104,142,43,62,3,6,34.8,3.4,348,177,1586,208,62,67,151,90,0,14,109,69,57,52,13,21,3,6,31,29,39,55,11,18,91,105,12,19,22,22,2503,447,2023,388,5.07391130643228,4.15501398322014,1.7179384738314,0.119856172592889,13.9033160207751,63.3639632441071,2.4770275669197,6.03276068717539,0,15.5013983220136,89.6907216494845,408.762886597938,38.9175257731959
"11001004600","Census Tract 46; District of Columbia; District of Columbia",234,173,0,14,0,14,21,26,33.8,2.1,1240,374,1476,364,0,14,144,60,0,14,117,93,0,14,4,6,9,23,13,20,51,28,15,21,5,6,0,14,47,39,3058,566,2023,261,7.65206017004578,0,0,0.686723348593852,40.5493786788751,48.2668410725965,0,4.70896010464356,0,8.53499018966645,475.095785440613,565.51724137931,55.1724137931034
"11001004702","Census Tract 47.02; District of Columbia; District of Columbia",191,76,64,52,36,53,10,70,31.4,3,543,124,2322,754,0,14,192,74,0,14,110,81,7,11,41,34,23,27,0,14,14,20,0,14,32,31,0,14,38,44,3476,706,2023,265,5.49482163406214,1.84119677790564,1.03567318757192,0.287686996547756,15.6214039125432,66.800920598389,0,5.52359033371692,0,7.62370540851554,204.905660377359,876.22641509434,72.4528301886792
"11001004703","Census Tract 47.03; District of Columbia; District of Columbia",966,549,3,5,0,14,0,14,30.4,3,1392,368,1188,289,0,14,545,438,0,14,194,148,0,14,29,47,22,34,0,14,1,4,103,7,0,14,22,38,68,53,3400,629,2023,439,28.4117647058824,0.0882352941176471,0,0,40.9411764705882,34.9411764705882,0,16.0294117647059,0,12.9117647058824,317.084282460137,270.615034168565,124.145785876993
"11001004704","Census Tract 47.04; District of Columbia; District of Columbia",1208,287,94,81,0,14,48,47,23,6.5,1448,354,104,75,0,14,0,14,0,14,0,14,0,14,13,25,34,30,10,22,2,4,34,50,64,73,87,115,2,4,1580,373,2023,246,76.4556962025316,5.9493670886076,0,3.0379746835443,91.6455696202532,6.58227848101266,0,0,0,15.5696202531646,588.617886178862,42.2764227642276,0
"11001004801","Census Tract 48.01; District of Columbia; District of Columbia",313,153,97,81,107,108,40,54,34.1,2,645,228,1430,198,0,14,132,83,15,22,31,30,0,14,21,36,0,14,23,29,56,76,22,20,15,24,0,14,18,27,2751,480,2023,186,11.3776808433297,3.52599054889131,3.88949472918939,1.45401672119229,23.4460196292257,51.9810977826245,0,4.79825517993457,0.54525627044711,6.76117775354417,346.774193548387,768.817204301075,70.9677419354839
"11001004802","Census Tract 48.02; District of Columbia; District of Columbia",149,79,85,67,61,68,34,43,33.5,2.4,1102,313,1115,170,0,14,213,98,0,14,88,82,0,14,59,68,28,34,17,23,104,79,16,21,61,47,62,39,46,33,2974,692,2023,481,5.01008742434432,2.85810356422327,2.05110961667787,1.14324142568931,37.0544720914593,37.4915938130464,0,7.16207128446537,0,16.1735036987223,229.106029106029,231.808731808732,44.2827442827443
"11001004901","Census Tract 49.01; District of Columbia; District of Columbia",439,279,8,12,0,14,2,5,30.8,3.3,887,300,1773,269,0,14,132,86,38,54,54,77,36,58,34,28,17,27,37,37,42,37,7,11,8,12,24,38,15,26,3381,442,2023,274,12.9843241644484,0.236616385684709,0,0.0591540964211772,26.2348417627921,52.4401064773736,0,3.90417036379769,1.12392783200237,8.10411120970127,323.722627737226,647.080291970803,48.1751824817518
"11001004902","Census Tract 49.02; District of Columbia; District of Columbia",207,137,45,40,42,40,0,14,32.4,1.4,692,141,1948,267,0,14,250,128,0,14,122,93,0,14,0,14,42,38,40,47,55,48,0,14,10,17,22,23,0,14,3367,401,2023,291,6.14790614790615,1.33650133650134,1.24740124740125,0,20.5524205524206,57.8556578556579,0,7.42500742500743,0,8.64270864270864,237.800687285223,669.415807560138,85.9106529209622
"11001005001","Census Tract 50.01; District of Columbia; District of Columbia",39,61,27,29,2,2,0,14,37.5,0.6,152,74,1368,335,0,14,360,305,0,14,104,62,35,28,16,16,10,10,0,14,68,50,9,11,12,13,0,14,0,14,2064,497,2023,254,1.88953488372093,1.30813953488372,0.0968992248062016,0,7.36434108527132,66.2790697674419,0,17.4418604651163,0,12.3062015503876,59.8425196850394,538.582677165354,141.732283464567
"11001005003","Census Tract 50.03; District of Columbia; District of Columbia",270,46,51,21,10,15,0,14,35.6,7.6,163,93,1120,260,11,17,160,99,10,15,122,138,3,57,34,52,1,10,0,14,11,17,27,32,63,18,11,16,0,14,1766,313,2023,272,15.2887882219706,2.88788221970555,0.566251415628539,0,9.22989807474519,63.4201585503964,0.622876557191393,9.06002265005663,0.566251415628539,15.4020385050963,59.9264705882353,411.764705882353,58.8235294117647
"11001005004","Census Tract 50.04; District of Columbia; District of Columbia",782,395,155,130,13,22,177,108,35.2,2.6,913,238,1902,483,17,3,205,114,0,14,126,120,98,112,0,14,0,14,55,68,98,103,0,14,18,15,135,134,0,14,3703,409,2023,530,21.1180124223602,4.18579530110721,0.351066702673508,4.77990818255468,24.6556845800702,51.3637591142317,0.459087226573049,5.53605184985147,0,14.3127194166892,172.264150943396,358.867924528302,38.6792452830189
"11001005202","Census Tract 52.02; District of Columbia; District of Columbia",177,138,42,38,0,14,0,14,40.4,5.6,103,92,2479,483,0,14,185,131,0,14,126,76,119,85,56,54,113,94,75,93,183,146,15,26,15,25,49,45,20,37,2973,499,2023,771,5.95358224016145,1.41271442986882,0,0,3.46451395896401,83.3837874201144,0,6.22267070299361,0,25.933400605449,13.3592736705577,321.530479896239,23.9948119325551
